,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
236,Shot Chart Detail,0022200197,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,129,212,1,0,20221113,SAC,GSW
237,Shot Chart Detail,0022200197,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,2,1,1,20221113,SAC,GSW
238,Shot Chart Detail,0022200197,92,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,48,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-61,179,1,1,20221113,SAC,GSW
239,Shot Chart Detail,0022200197,122,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,7,1,1,20221113,SAC,GSW
240,Shot Chart Detail,0022200197,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,75,174,1,0,20221113,SAC,GSW
241,Shot Chart Detail,0022200197,282,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,26,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-224,112,1,0,20221113,SAC,GSW
242,Shot Chart Detail,0022200197,301,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-115,232,1,0,20221113,SAC,GSW
243,Shot Chart Detail,0022200197,355,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-116,219,1,1,20221113,SAC,GSW
244,Shot Chart Detail,0022200197,447,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,6,1,1,20221113,SAC,GSW
245,Shot Chart Detail,0022200197,553,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,116,1,1,20221113,SAC,GSW
246,Shot Chart Detail,0022200197,563,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-61,263,1,0,20221113,SAC,GSW
247,Shot Chart Detail,0022200197,589,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,173,209,1,1,20221113,SAC,GSW
248,Shot Chart Detail,0022200197,607,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-179,126,1,0,20221113,SAC,GSW
249,Shot Chart Detail,0022200197,611,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,19,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,15,1,0,20221113,SAC,GSW
250,Shot Chart Detail,0022200197,622,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,250,1,0,20221113,SAC,GSW
251,Shot Chart Detail,0022200205,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,15,1,1,20221114,GSW,SAS
252,Shot Chart Detail,0022200205,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-140,252,1,0,20221114,GSW,SAS
253,Shot Chart Detail,0022200205,80,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,125,1,0,20221114,GSW,SAS
254,Shot Chart Detail,0022200205,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,40,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,67,59,1,0,20221114,GSW,SAS
255,Shot Chart Detail,0022200205,262,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,36,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,139,1,0,20221114,GSW,SAS
256,Shot Chart Detail,0022200205,277,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,1,1,20221114,GSW,SAS
257,Shot Chart Detail,0022200205,329,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,56,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20221114,GSW,SAS
258,Shot Chart Detail,0022200205,335,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,113,284,1,1,20221114,GSW,SAS
259,Shot Chart Detail,0022200205,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-21,245,1,1,20221114,GSW,SAS
260,Shot Chart Detail,0022200205,417,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,172,1,0,20221114,GSW,SAS
261,Shot Chart Detail,0022200205,441,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,27,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,20,1,0,20221114,GSW,SAS
262,Shot Chart Detail,0022200220,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,56,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,147,1,1,20221116,PHX,GSW
263,Shot Chart Detail,0022200220,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,47,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,1,1,1,20221116,PHX,GSW
264,Shot Chart Detail,0022200220,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,34,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20221116,PHX,GSW
265,Shot Chart Detail,0022200220,124,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,55,242,1,1,20221116,PHX,GSW
266,Shot Chart Detail,0022200220,154,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20221116,PHX,GSW
267,Shot Chart Detail,0022200220,162,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,50,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-22,78,1,0,20221116,PHX,GSW
268,Shot Chart Detail,0022200220,172,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-2,1,1,20221116,PHX,GSW
269,Shot Chart Detail,0022200220,257,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,6,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,0,1,1,20221116,PHX,GSW
270,Shot Chart Detail,0022200220,271,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20221116,PHX,GSW
271,Shot Chart Detail,0022200220,277,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,173,237,1,1,20221116,PHX,GSW
272,Shot Chart Detail,0022200220,282,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,36,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,137,252,1,0,20221116,PHX,GSW
273,Shot Chart Detail,0022200220,289,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20221116,PHX,GSW
274,Shot Chart Detail,0022200220,300,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,26,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,151,101,1,0,20221116,PHX,GSW
275,Shot Chart Detail,0022200220,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,45,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,259,1,1,20221116,PHX,GSW
276,Shot Chart Detail,0022200220,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,24,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,31,1,0,20221116,PHX,GSW
277,Shot Chart Detail,0022200220,410,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,29,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,0,20221116,PHX,GSW
278,Shot Chart Detail,0022200220,426,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,22,1,0,20221116,PHX,GSW
279,Shot Chart Detail,0022200220,468,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,42,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,25,102,1,1,20221116,PHX,GSW
280,Shot Chart Detail,0022200220,471,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,25,1,0,20221116,PHX,GSW
281,Shot Chart Detail,0022200220,497,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,82,155,1,1,20221116,PHX,GSW
282,Shot Chart Detail,0022200220,593,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,48,309,1,0,20221116,PHX,GSW
283,Shot Chart Detail,0022200220,601,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20221116,PHX,GSW
284,Shot Chart Detail,0022200220,605,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,53,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,108,11,1,1,20221116,PHX,GSW
285,Shot Chart Detail,0022200220,613,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,244,1,1,20221116,PHX,GSW
286,Shot Chart Detail,0022200220,616,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,194,201,1,0,20221116,PHX,GSW
287,Shot Chart Detail,0022200220,631,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,28,1,0,20221116,PHX,GSW
288,Shot Chart Detail,0022200220,649,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,108,259,1,1,20221116,PHX,GSW
289,Shot Chart Detail,0022200220,653,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,-66,327,1,0,20221116,PHX,GSW
290,Shot Chart Detail,0022200233,7,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,212,1,0,20221118,GSW,NYK
291,Shot Chart Detail,0022200233,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,8,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,32,1,0,20221118,GSW,NYK
292,Shot Chart Detail,0022200233,67,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,48,254,1,1,20221118,GSW,NYK
293,Shot Chart Detail,0022200233,75,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,47,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-108,88,1,0,20221118,GSW,NYK
294,Shot Chart Detail,0022200233,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-9,1,1,20221118,GSW,NYK
295,Shot Chart Detail,0022200233,300,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,40,288,1,0,20221118,GSW,NYK
296,Shot Chart Detail,0022200233,318,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,3,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,41,1,1,20221118,GSW,NYK
297,Shot Chart Detail,0022200233,327,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-164,242,1,0,20221118,GSW,NYK
298,Shot Chart Detail,0022200233,355,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,59,25,590,1,0,20221118,GSW,NYK
299,Shot Chart Detail,0022200233,368,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-227,125,1,1,20221118,GSW,NYK
300,Shot Chart Detail,0022200233,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,220,1,0,20221118,GSW,NYK
301,Shot Chart Detail,0022200233,417,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-107,80,1,1,20221118,GSW,NYK
302,Shot Chart Detail,0022200233,431,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,113,1,0,20221118,GSW,NYK
303,Shot Chart Detail,0022200233,445,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,50,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,35,1,1,20221118,GSW,NYK
304,Shot Chart Detail,0022200233,464,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,39,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,134,268,1,1,20221118,GSW,NYK
305,Shot Chart Detail,0022200233,518,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,60,269,1,0,20221118,GSW,NYK
306,Shot Chart Detail,0022200233,630,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,34,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,29,1,1,20221118,GSW,NYK
307,Shot Chart Detail,0022200233,634,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-170,183,1,0,20221118,GSW,NYK
308,Shot Chart Detail,0022200233,671,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,225,164,1,1,20221118,GSW,NYK
309,Shot Chart Detail,0022200245,24,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,190,1,0,20221120,HOU,GSW
310,Shot Chart Detail,0022200245,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-93,4,1,0,20221120,HOU,GSW
311,Shot Chart Detail,0022200245,250,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-136,242,1,0,20221120,HOU,GSW
312,Shot Chart Detail,0022200245,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-188,183,1,0,20221120,HOU,GSW
313,Shot Chart Detail,0022200245,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-17,1,1,20221120,HOU,GSW
314,Shot Chart Detail,0022200245,295,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,70,279,1,1,20221120,HOU,GSW
315,Shot Chart Detail,0022200245,313,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,35,219,283,1,0,20221120,HOU,GSW
316,Shot Chart Detail,0022200245,329,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,232,115,1,1,20221120,HOU,GSW
317,Shot Chart Detail,0022200245,343,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,7,272,1,0,20221120,HOU,GSW
318,Shot Chart Detail,0022200245,359,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,29,200,1,0,20221120,HOU,GSW
319,Shot Chart Detail,0022200245,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,17,1,1,20221120,HOU,GSW
320,Shot Chart Detail,0022200245,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,69,262,1,1,20221120,HOU,GSW
321,Shot Chart Detail,0022200245,438,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,28,1,1,20221120,HOU,GSW
322,Shot Chart Detail,0022200245,442,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,55,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-129,235,1,1,20221120,HOU,GSW
323,Shot Chart Detail,0022200245,451,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-219,134,1,0,20221120,HOU,GSW
324,Shot Chart Detail,0022200245,467,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,24,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,34,1,1,20221120,HOU,GSW
325,Shot Chart Detail,0022200245,566,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,220,1,1,20221120,HOU,GSW
326,Shot Chart Detail,0022200245,587,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-119,253,1,0,20221120,HOU,GSW
327,Shot Chart Detail,0022200245,620,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,109,129,1,1,20221120,HOU,GSW
328,Shot Chart Detail,0022200245,648,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,34,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,110,260,1,1,20221120,HOU,GSW
329,Shot Chart Detail,0022200271,15,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,8,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,53,272,1,0,20221123,GSW,LAC
330,Shot Chart Detail,0022200271,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,16,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,30,1,1,20221123,GSW,LAC
331,Shot Chart Detail,0022200271,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,56,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,31,1,1,20221123,GSW,LAC
332,Shot Chart Detail,0022200271,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-141,219,1,0,20221123,GSW,LAC
333,Shot Chart Detail,0022200271,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,107,256,1,1,20221123,GSW,LAC
334,Shot Chart Detail,0022200271,127,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,12,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,24,1,0,20221123,GSW,LAC
335,Shot Chart Detail,0022200271,131,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,45,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,89,180,1,0,20221123,GSW,LAC
336,Shot Chart Detail,0022200271,154,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,29,1,0,20221123,GSW,LAC
337,Shot Chart Detail,0022200271,283,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,28,Made Shot,Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,26,1,1,20221123,GSW,LAC
338,Shot Chart Detail,0022200271,309,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,172,1,0,20221123,GSW,LAC
339,Shot Chart Detail,0022200271,314,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,14,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,40,1,1,20221123,GSW,LAC
340,Shot Chart Detail,0022200271,387,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-87,99,1,1,20221123,GSW,LAC
341,Shot Chart Detail,0022200271,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,225,1,0,20221123,GSW,LAC
342,Shot Chart Detail,0022200271,428,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,0,159,1,0,20221123,GSW,LAC
343,Shot Chart Detail,0022200271,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,26,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,6,1,1,20221123,GSW,LAC
344,Shot Chart Detail,0022200271,478,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,45,268,1,1,20221123,GSW,LAC
345,Shot Chart Detail,0022200271,490,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,36,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,28,1,0,20221123,GSW,LAC
346,Shot Chart Detail,0022200271,495,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,18,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,13,1,0,20221123,GSW,LAC
347,Shot Chart Detail,0022200271,592,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,56,263,1,0,20221123,GSW,LAC
348,Shot Chart Detail,0022200271,606,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,81,249,1,1,20221123,GSW,LAC
